Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0301150	15.015	0.001	3	6.011	3.003	0
FBtr0333402	179.069	78.141	64.562	278.391	61.881	104.188
FBtr0072705	177.376	104.387	96.189	236.256	96.261	120.681
FBtr0333401	591.712	408.647	527.936	778.282	630.865	376.614
FBtr0072703	1123.395	333.612	384.724	1438.694	227.837	369.171
FBtr0072704	534.449	174.214	209.589	661.376	154.156	208.346
FBtr0078519	0	0	1	1	1	0
FBtr0345019	1061.196	368.695	430.395	1045.539	298.568	489.285
FBtr0345020	903.804	205.073	255.605	661.461	165.432	108.715
FBtr0077808	1	1	0	0	1	0
FBtr0074463	1404	639	731	1260	558	644
FBtr0113188	7.252	2.086	1.317	7.129	4.492	1.657
FBtr0347061	4.752	1.802	2.645	5.265	2.557	4.539
FBtr0078536	9.449	6.459	3.268	24.327	2.455	6.159
FBtr0071304	0.878	0.488	0.487	2.664	1	0.003
FBtr0332623	0.35	0.512	0.513	0.336	0	0
FBtr0080484	1527.707	605	627	1227.393	472.48	491
FBtr0070626	3059.132	801.063	845.44	3285.554	1060.395	904.375
FBtr0342740	3274.423	1793.239	1980.424	4023.786	1601.465	1669.872
FBtr0077755	0	0	0	0	0	0
FBtr0077754	0	0	0	0	0	0
FBtr0076890	1046.128	665.461	657.431	2028.701	693.261	608.965
FBtr0333369	988.518	230.539	266.547	477.485	144.735	220.261
FBtr0345674	66.238	17.836	9.977	72.363	31.905	21.004
FBtr0089419	730.852	213.402	266.757	966.895	213.311	282.979
FBtr0079662	198.5	27	48	143	33	53
FBtr0086625	301	82	119	443	114	176
FBtr0071243	1.862	0.523	0.892	0.133	1.728	1.264
FBtr0343355	0.704	0.477	0.625	0.157	0.766	0.726
FBtr0303466	0	0	0	0	0	0
FBtr0071716	0.007	0	0	1.008	0.059	0.004
FBtr0332000	2013.505	908.798	1050.492	2862.219	982.188	1065.673
FBtr0091487	629.134	187.743	200.076	67.674	177.46	184.065
FBtr0091489	774.162	142.541	160.727	341.57	136.905	102.27
FBtr0091486	903.035	181.237	224.705	1090.699	206.447	248.235
FBtr0085257	1981.146	878.199	929.076	1849.616	663.344	898.884
FBtr0072087	434.345	159.434	140.395	1737.096	669.49	614.269
FBtr0113113	233.692	88.584	92.463	1035.794	244.39	293.155
FBtr0113114	6.883	6.635	6.374	12.385	9.611	9.479
FBtr0343268	50.08	19.346	23.768	91.724	40.508	65.097
FBtr0300558	2908.195	684.419	427.232	1682.786	825.492	566.489
FBtr0304047	101.217	29.068	36.922	98.405	56.944	35.493
FBtr0304050	550.12	60.544	53.336	218.92	52.665	47.768
FBtr0300557	274.707	49.362	86.179	320.269	137.121	60.927
FBtr0300556	105.738	31.379	44.631	150.053	56.187	47.29
FBtr0300559	303.59	45.048	42.501	152.471	123.526	32.778
FBtr0300554	102.129	33.588	63.46	86.062	65.795	43.798
FBtr0300555	2908.792	693.739	864.008	4067.997	521.403	711.242
FBtr0304046	113.695	29.048	48.721	97.744	47.783	38.369
FBtr0304048	65.69	22.767	17.817	52.756	17.743	15.152
FBtr0304049	224.465	42.789	50.021	141.815	83.146	58.738
FBtr0078621	1	0	0	2.001	0.001	2.002
FBtr0306631	112.833	57.15	32.708	85.688	55.74	42.486
FBtr0302085	153.744	83.135	133.34	392.588	95.86	144.392
FBtr0302086	230.71	31.771	64.329	208.064	96.631	27.797
FBtr0333888	9.941	8.816	7.825	17.073	12.503	9.157
FBtr0306632	24.468	14.583	14.44	45.259	16.718	19.891
FBtr0302584	58.869	23.505	23.693	63.519	28.857	24.686
FBtr0302583	47.963	20.734	16.187	35.49	18.825	16.986
FBtr0306630	66.75	19.89	18.187	122.264	25.768	25.796
FBtr0333889	10.722	9.417	8.292	16.054	11.097	9.808
FBtr0339138	5.168	1	0	5.459	1	0
FBtr0084314	1.951	0	0	0.928	0	0
FBtr0301498	2305.15	782.779	807.576	1976.674	704.815	686.42
FBtr0301499	9075.911	3620.221	4162.424	7388.326	2433.814	2347.58
FBtr0087935	4	0	2	9	0	2
FBtr0076552	8.107	2	1	9	3	3
FBtr0302420	0	1	0	0	0	0
FBtr0086033	4.27	1.639	2.274	2.98	0.502	1.639
FBtr0345665	4.73	1.361	1.726	4.02	0.498	1.361
FBtr0083340	0	0	0	0	1	0
FBtr0084869	12	6	4	17	3	2
FBtr0088771	6.605	0.29	0	0.352	0	0
FBtr0307167	5.038	2.942	2.376	8.347	1.858	2.622
FBtr0089070	4.68	3.011	2.26	8.267	1.66	2.675
FBtr0332913	6	3.048	2.279	12.41	1.67	2.703
FBtr0085950	162	58	71	207	62	59
FBtr0304619	208.71	88.937	107.957	195.539	83.445	72.744
FBtr0304617	123.993	76.439	45.379	111.66	57.959	44.975
FBtr0304621	359.502	311.874	264.174	878.479	461.123	377.391
FBtr0304620	3025.239	297.081	366.999	2020.496	252.653	290.794
FBtr0304614	247.22	79.345	79.122	216.516	74.051	65.586
FBtr0304616	87.325	51.553	47.508	82.994	66.888	42.034
FBtr0345046	194.837	163.714	201.17	262.636	142.104	124.626
FBtr0304615	230.356	195.032	312.78	399.15	173.183	157.309
FBtr0304618	307.071	245.146	370.027	416.214	219.706	102.245
FBtr0345047	93.261	51.895	37.827	104.011	55.449	44.231
FBtr0304613	223.482	352.347	300.232	325.281	199.438	148.666
FBtr0082595	9253.41	3406.999	3724.366	11481.875	2933.999	3415.379
FBtr0084525	20	6	2	5	4	2
FBtr0080222	36	13	17	18	5	9
FBtr0074484	1670.269	484.3	564.404	1335.107	301.955	411.352
FBtr0340623	75.731	67.7	37.596	102.893	51.045	45.648
FBtr0075868	0	1	0	1	0	1
FBtr0071787	416	99	129	387	108	131
FBtr0072188	25188.097	6023	6877	20883.996	4665	5708
FBtr0088495	4.018	3	0	8.265	0	0.003
FBtr0087000	0	1	0	0.346	0.321	0
FBtr0343340	6.556	0.17	0.391	5.506	0.405	2.543
FBtr0072164	9.618	3.153	1.463	11.926	0.543	0.169
FBtr0343341	2.826	3.677	3.147	11.567	6.052	2.289
FBtr0073063	1014.61	312.151	383.144	918.208	248.119	348.39
FBtr0073064	59.538	102.061	130.329	86.133	127.368	65.31
FBtr0088486	455.018	235.594	338.016	550.173	177.266	306.542
FBtr0113061	411.473	160.493	204.677	644.437	334.186	292.786
FBtr0088490	31.283	40.803	12.228	68.693	46.736	28.38
FBtr0088487	324.255	34.11	26.116	426.496	52.811	43.292
FBtr0082608	1757.236	536.187	638.431	1628.177	365.278	356.041
FBtr0344263	1007.222	158.813	233.569	322.823	133.722	287.959
FBtr0081370	4.549	3.394	1.817	1.808	0.324	1.335
FBtr0081369	3.206	1.841	1.306	2.151	0.337	2.616
FBtr0336750	2.245	1.765	2.877	2.041	0.338	1.05
FBtr0299517	0	0	0	0	0	0
FBtr0345809	0	0	0	0	0	0
FBtr0340119	12	5	2	10	6	5
FBtr0075955	0.001	0	0	1.053	0.004	0.012
FBtr0307099	1	0	0	0	0	0
FBtr0084797	218	73	73	191	48	62
FBtr0083551	573	227	254	549	178	207
FBtr0075872	0	0	0	2	0	1
FBtr0085508	688.578	266	281	635	170	261
FBtr0087099	9.648	3.35	1.891	7.499	4.52	5.627
FBtr0087098	3.102	2.593	1.457	4.513	3.401	2.261
FBtr0340062	3.037	2.025	1.546	5.958	3.114	0.959
FBtr0087100	14.835	3.032	6.618	15.337	9.964	8.153
FBtr0082631	5	3	1	3	1	1
FBtr0303993	114.966	131.25	207.979	341.629	115.858	149.284
FBtr0333359	205.674	106.836	123.751	247.921	81.325	92.948
FBtr0347066	1159.223	361.841	382.744	855.59	418.427	334.2
FBtr0072747	654.583	293.073	309.121	748.304	174.308	130.568
FBtr0302458	0	0	0	0	0	1
FBtr0082587	743.989	342	425	591.228	195.191	238
FBtr0091923	17	3	3	11	4	2
FBtr0073176	1712.292	675.879	724.803	1874.36	581.787	696.915
FBtr0333141	18.909	8.963	14.356	24.209	8.909	6.505
FBtr0073175	1.799	1.158	1.841	55.431	1.305	1.581
FBtr0310076	8.817	4.572	9.456	13.926	4.8	8.25
FBtr0310500	23.09	8.907	17.349	30.705	7.819	10.211
FBtr0310501	275.968	113.15	114.771	338.842	85.42	89.05
FBtr0070385	8.126	5.371	7.424	12.526	4.961	8.489
FBtr0083807	12.901	13.191	28.08	12.532	17.744	18.455
FBtr0083808	22.963	15.416	16.393	22.229	13.336	13.995
FBtr0334923	26.928	27.544	31.077	25.339	21.517	23.226
FBtr0083810	414.161	95.073	87.45	185.084	33.875	39.863
FBtr0334924	148.059	53.639	105.946	127.336	20.685	22.263
FBtr0083809	18.987	19.422	21.053	27.822	24.844	17.197
FBtr0076914	0	0	0	0	0	0
FBtr0301218	0	0	0	0	0	0
FBtr0075411	137.138	53	58	143	48	55.021
FBtr0110911	12.802	9.998	9.726	12.492	20.662	10.877
FBtr0342603	90.198	25.002	24.274	76.508	9.338	31.123
FBtr0329897	10.231	4.739	4.746	12.814	6.799	3.379
FBtr0112623	9.766	3.974	5.447	14.414	5.991	3.71
FBtr0334569	7.591	4.447	4.285	10.702	6.39	3.348
FBtr0112624	11.502	5.55	4.424	21.558	7.307	4.109
FBtr0329898	17.658	6.063	7.908	31.165	8.563	4.044
FBtr0334567	16.2	6.061	5.4	28.647	9.405	4.611
FBtr0112622	14.862	4.191	8.136	17.638	6.013	3.584
FBtr0290011	9.918	3.997	5.23	14.361	6.045	3.498
FBtr0329899	12.309	3.136	9.56	16.064	3.813	3.86
FBtr0334568	19.193	6.886	5.868	37.998	8.677	4.016
FBtr0073386	0	0	0	0	0	1
FBtr0082775	0	0	0	1	0	0
FBtr0074452	39.862	7.463	1.834	12.561	1.86	7.499
FBtr0340622	1443.138	755.537	844.166	1444.439	595.14	764.501
FBtr0307506	55.071	20.945	31.459	32.291	27.874	6.676
FBtr0085080	3300.965	1471.823	1659.294	2720.847	1068.695	1306.489
FBtr0078939	922.081	366.621	452.866	865.26	311.907	280.645
FBtr0335432	81.195	23.055	33.577	47.814	11.177	16.099
FBtr0306344	29.766	22.838	31.427	45.06	13.049	18.766
FBtr0078941	225.395	37.096	26.309	83.177	15.121	23.634
FBtr0306343	134.78	32.072	34.423	129.359	15.456	21.63
FBtr0078942	117.662	55.959	40.206	212.742	63.633	43.607
FBtr0335431	83.31	26.831	60.192	178.589	41.656	37.619
FBtr0087045	0.33	0.333	0	0	0	0
FBtr0080291	0.503	1.053	0.321	1.045	0	0.503
FBtr0342591	0.497	2.947	1.679	2.955	0	0.497
FBtr0071904	579	239	285	632	216	222
FBtr0073213	8	3	4	5	4	1
FBtr0078433	0	0	0	0	0	0
FBtr0084775	2284.101	1289.941	1479.491	3315.795	1172.511	1165.387
FBtr0113354	4628.246	2222.4	2229.112	3013.455	1201.635	1364.997
FBtr0084776	2050.319	438.001	636.467	1598.537	479.165	510.651
FBtr0084777	92.884	31.876	34.097	47.305	29.136	33.57
FBtr0113031	84.516	19	29	66.611	19	14
FBtr0078730	3217.931	1345.73	1631	3292.831	1234	1436.695
FBtr0082849	718.519	313	339.951	744.424	274	307
FBtr0330062	436.173	79.383	108.675	535.878	273.863	139.355
FBtr0330063	647.194	286.063	366.687	755.544	155.087	344.595
FBtr0076949	261.015	116.14	46.105	932.075	79.157	71.06
FBtr0330064	33.379	17.257	18.388	31.42	7.167	9.631
FBtr0330065	531.773	183.797	307.913	471.61	198.96	249.41
FBtr0330061	559.774	219.359	271.232	480.853	188.031	204.949
FBtr0334939	63	15	8	27	7	8
FBtr0087796	0	0	0	0	0	0
FBtr0345269	2.017	0.5	0	0	0	0
FBtr0083687	2.015	0.5	0	0	0	0
FBtr0078452	2	0	0	3	2	1
FBtr0333294	66.23	49.535	35.561	51.778	49.061	35.728
FBtr0075494	1539.719	447.675	470.117	1809.385	406.484	458.003
FBtr0333293	576.616	188.324	197.062	579.251	214.119	168.128
FBtr0075493	739.409	379.884	499.045	805.322	362.124	348.734
FBtr0310581	358.365	418.819	418.6	560.072	384.103	402.476
FBtr0310582	159.66	58.763	86.615	78.193	66.109	79.931
FBtr0085145	4362.915	1530.314	1825.053	3900.454	1122.573	1335.206
FBtr0085137	1214.866	495.558	361.311	608.62	87.526	179.686
FBtr0114372	843.656	188.149	263.767	358.171	113.407	146.395
FBtr0112834	1380.873	325.383	305.567	2507.084	482.381	402.384
FBtr0085139	64.999	21.325	42.48	161.646	130.371	172.11
FBtr0085140	625.254	40.143	51.351	639.653	50.651	25.967
FBtr0085146	78.163	40.964	75.238	692.579	75.326	222.537
FBtr0085138	2865.855	537.139	809.942	3148.925	477.726	402.68
FBtr0306166	1.028	0.031	0	2.02	0	0
FBtr0339136	0.001	0.969	0	0	0	0
FBtr0079605	1783.659	735	900	2199.732	697	844
FBtr0078976	6	6	2	10	1	2
FBtr0074014	0.864	0.316	0.02	11.924	0.4	0.986
FBtr0074012	1.856	0.326	0.531	24.129	4.109	4.981
FBtr0343351	16.796	1.6	0.531	20.805	1.505	1.095
FBtr0089732	2	1	1	5	0	1
FBtr0334557	0	0	0	0	0	0
FBtr0083875	0	0	0	0	0	0
FBtr0339185	35.924	17.663	8.19	39.026	23.817	11.404
FBtr0085574	397.076	139.337	193.81	421.974	109.183	132.596
FBtr0346956	0	0	0	1	0	0
FBtr0303195	276.498	250.714	328.569	890.135	219.078	295.148
FBtr0332593	2303.849	1517.501	1677.197	3647.484	1785.224	1501.29
FBtr0071524	1692.887	252.776	281.356	1993.615	347.941	198.667
FBtr0332594	1405.775	233.974	308.846	1549.484	337.977	320.925
FBtr0088389	11.13	8.128	17.315	10.947	7.65	8.54
FBtr0088388	762.499	289.872	362.685	765.053	236.35	301.46
FBtr0083597	32	11	14	45	10	11
FBtr0339349	19.042	5.754	7.575	16.278	3.27	2.918
FBtr0302918	9.328	4.711	5.44	5.963	2.595	1.369
FBtr0302919	18.207	7.767	8.825	15.666	3.838	3.496
FBtr0339350	23.236	6.355	8.536	15.634	3.837	3.495
FBtr0330100	25.731	10.201	10.725	32.003	8.546	8.233
FBtr0335410	29.047	13.443	14.947	31.539	10.041	12.378
FBtr0330101	25.045	10.096	10.608	30.944	8.473	8.166
FBtr0085778	28.177	13.26	14.719	30.514	9.94	12.223
FBtr0075812	429.883	107.077	125.912	416.474	116.077	121.867
FBtr0304904	357.916	184.365	130.129	502.904	92.191	183.371
FBtr0340705	1299.533	670.824	829.374	1760.731	711.066	532.751
FBtr0088765	17.768	1.472	1.472	8.013	6.155	4.895
FBtr0088766	4.232	1.528	1.528	3.987	2.845	2.105
FBtr0084550	685.131	298	317	848	280	342
FBtr0077112	523.565	306.247	311.145	720.653	256.881	258.084
FBtr0310534	479.706	134.746	317.316	400.26	196.722	278.558
FBtr0310533	39.533	5.977	4.539	39.489	7.549	5.357
FBtr0082845	11	3	6	6	1	3
FBtr0332764	215	51	49	119	38	30
FBtr0081199	242	103	100	178	63	64
FBtr0332360	8.216	2.713	3.906	6.941	1.754	2.789
FBtr0332367	8.017	2.795	4.082	5.174	1.783	2.568
FBtr0332366	7.123	2.27	3.122	6.056	1.778	1.745
FBtr0332362	1.135	0.103	2.539	2.949	0.887	0.321
FBtr0332361	10.303	2.734	3.786	6.897	1.76	1.98
FBtr0306392	8.491	2.739	3.962	6.326	1.763	2.816
FBtr0332364	7.155	2.61	3.199	4.343	1.799	2.03
FBtr0079621	0.652	0.037	0.361	0.238	0.601	0.081
FBtr0332365	8.397	3.121	3.354	5.671	1.779	2.563
FBtr0306391	8.483	2.738	3.96	7.128	1.763	2.815
FBtr0332363	8.789	3.098	4.021	6.486	1.773	3.197
FBtr0079620	4.24	0.044	0.708	2.79	0.558	0.095
FBtr0100231	55160.795	13596	12877	27753.637	7215	13192
FBtr0073358	12.039	4.867	3.919	9.433	3.446	3.438
FBtr0332744	13.976	5.133	4.085	10.567	3.571	3.562
FBtr0078569	627.844	226.99	165.377	1129.473	139.417	120.105
FBtr0078570	539.918	221.304	220.87	670.898	170.617	323.264
FBtr0078568	1169.622	435.7	442.085	1362.122	501.739	465.17
FBtr0346095	122.361	98.827	98.735	54.319	51.471	67.37
FBtr0332053	434.254	100.179	177.934	354.188	139.756	53.091
FBtr0087484	0	0	0	0	0	0
FBtr0330068	1176.377	299.695	357.352	999.837	345.139	295.553
FBtr0110923	35.07	37.693	101.013	39.904	34.757	31.271
FBtr0110921	250.738	114.87	67.107	54.824	31.302	22.621
FBtr0110920	309.481	78.1	107.05	401.141	134.661	95.155
FBtr0110922	145.1	371.7	416.8	124.705	85.638	90.346
FBtr0110925	850.767	124.145	164.696	62.626	26.097	36.93
FBtr0073134	123.953	41.621	38.328	46.901	24.438	16.993
FBtr0302598	58.982	12.163	19.455	62.275	13.552	10.28
FBtr0110924	82.721	12.027	18.583	47.081	12.926	8.6
FBtr0073132	368.644	224.936	317.869	505.943	120.142	179.135
FBtr0073135	197.626	42.271	59.54	52.603	20.87	24.71
FBtr0301948	127.005	37.473	28.448	21.05	30.162	12.721
FBtr0073133	28.862	21.304	43.758	34.454	25.565	20.832
FBtr0335134	2.469	2.574	2.544	5.818	2.542	2.588
FBtr0077450	445.322	171.426	226.456	348.683	119.458	180.412
FBtr0072275	5.055	4	1	5.071	0	1.148
FBtr0078694	39.653	76.089	153.721	29.821	27.547	104.077
FBtr0078693	1372.347	372.911	350.279	2010.179	452.453	475.923
FBtr0301619	158.799	59.44	70.041	167.049	51.812	46.138
FBtr0344112	136.971	56.133	65.479	143.063	49.282	44.126
FBtr0344465	126.493	67.667	62.547	124.494	38.297	43.754
FBtr0301618	237.737	67.759	81.934	193.394	54.609	50.981
FBtr0075520	6459.503	3045.278	3725.437	5085.618	2649.505	2653.405
FBtr0333578	66.466	14.444	13.652	58.358	11.58	27.209
FBtr0072058	1061.039	452.771	482.909	1305.138	401.873	419.881
FBtr0344561	1034.379	152.687	117.909	150.385	75.368	85.232
FBtr0344559	2465.311	859.23	928.64	2072.752	598.785	607.063
FBtr0344560	452.31	394.083	534.45	128.775	80.847	98.705
FBtr0346593	43.993	5.992	11.191	39.301	2.891	16.538
FBtr0072761	4.028	3.008	3.809	1.699	7.109	2.462
FBtr0300490	7.372	3.722	6.485	21.286	13.498	8.982
FBtr0072344	591.864	225.278	237.515	634.78	182.069	199.018
FBtr0081514	22.136	13.607	16.795	10.194	3.708	1.644
FBtr0333354	12.864	6.393	3.205	7.806	1.292	2.356
FBtr0345672	4.276	0.759	2.133	18.168	1.233	0.5
FBtr0086608	2.768	0.76	2.153	12.349	1.238	0.5
FBtr0081568	444	222	231	515	158	192
FBtr0087861	1325.37	325.897	411	1507	202	316
FBtr0300052	0	0	0	0	0	0
FBtr0072928	66.498	18.7	16.453	82.351	14.379	27.944
FBtr0088638	3.92	1.69	1.192	2.936	1.347	1.401
FBtr0304571	3.905	1.688	1.192	3.152	1.192	1.399
FBtr0304568	3.907	1.688	1.192	2.929	1.346	1.399
FBtr0308083	3.779	1.689	2.271	3.16	1.193	1.4
FBtr0088637	3.916	1.689	1.192	2.933	1.347	1.4
FBtr0304570	3.904	1.687	1.192	2.927	1.346	1.399
FBtr0304569	3.919	1.69	1.192	2.935	1.347	1.4
FBtr0088639	3.92	1.69	1.192	2.936	1.347	1.401
FBtr0304572	3.914	2.8	1.192	3.158	1.193	1.4
FBtr0088640	3.918	1.689	1.192	2.934	1.347	1.4
FBtr0344003	10.05	3.586	4.043	7.643	7.125	7.115
FBtr0085798	5.95	6.414	6.957	10.357	4.875	4.885
FBtr0077006	1	0	0	0	0	0
FBtr0072760	1	1	0	1	2	0
FBtr0343568	789.951	280.485	334.63	753.479	243.61	225.888
FBtr0332290	1080.051	585.384	695.27	1402.095	474.803	535.942
FBtr0070702	1040.923	214.131	211.101	520.387	211.587	189.17
FBtr0301237	148	31	62	187	63	62
FBtr0087092	0.5	0	0	0.5	0.5	0
FBtr0113086	0.5	0	0	0.5	0.5	0
FBtr0072327	15.58	18.069	6.77	6.875	12.496	24.44
FBtr0072328	298.007	130.948	124.864	231.302	88.021	81.879
FBtr0306655	105.879	39.012	70.377	215.867	59.505	53.77
FBtr0073913	10.687	4.448	4.934	12.559	3.475	2.485
FBtr0343518	11.4	4.557	5.071	13.564	3.539	2.515
FBtr0339532	4443.522	2697.262	3302.547	7205.516	2727.84	2967.203
FBtr0339531	44.538	52.333	59.001	64.361	39.489	62.977
FBtr0083448	6139.228	784.405	737.452	3639.097	823.671	679.438
FBtr0310074	282.545	158.397	135.013	232.319	75.919	120.725
FBtr0080585	805.922	325.79	461.562	412.54	255.081	233.645
FBtr0087627	8	0	1	0	0	0
FBtr0273289	0.285	0.142	0.143	0.852	0.285	0
FBtr0273291	0.284	0.142	0.142	0.854	0.285	0
FBtr0273287	0.284	0.142	0.142	0.853	0.285	0
FBtr0273290	0.285	0.142	0.143	0.852	0.286	0
FBtr0273288	0.325	0.213	0.144	0.973	0.287	0
FBtr0273285	0.284	0.142	0.143	0.853	0.285	0
FBtr0273286	0.365	0.213	0.143	1.026	0.286	0
FBtr0077505	8	3	6	5	4	3
FBtr0084224	0	0	0	0.001	0	0
FBtr0445215	1859	725	764	1704	674	793
FBtr0334658	10.534	4.004	7.014	8.522	5.6	3.002
FBtr0085581	10.466	3.996	6.986	8.478	3.4	2.998
FBtr0073255	5	2	3	7	1	1
FBtr0343181	0	0	0.498	0.498	0	0.498
FBtr0071894	0	0	0.502	0.502	0	0.502
FBtr0074480	1857.27	944	1057	1825	753	870
FBtr0085418	995	389	445	1300	418	403
FBtr0087893	4	0	6	8	2	2
FBtr0308361	0	0.231	0	0	0	0
FBtr0345137	0	0.238	0	0	0	0
FBtr0308363	0	0.278	0	8.005	0	0
FBtr0308362	0	0.253	0	0	0	0
FBtr0344421	2	0	0	1	0	0
FBtr0075944	1151	465	615	1103	401	475
FBtr0074053	341.609	140.036	175.188	394.332	118.37	174.718
FBtr0343332	103.391	34.964	33.812	63.668	22.63	13.282
FBtr0078004	0	0	0	0	0	0
FBtr0306799	0.766	1	0.989	1.371	0	0.316
FBtr0308821	0.649	0	0	0.906	0	0.332
FBtr0308822	0.584	0	0.011	0.723	0	0.352
FBtr0112766	23	4	5	28	10	8
FBtr0091520	0	0	0	0	0	0
FBtr0071180	3764.223	1928.03	2332.102	4196.272	1864.811	1970.32
FBtr0071181	447.777	297.97	296.898	731.728	403.189	384.68
FBtr0070557	0	0	0	0	0	0
FBtr0084034	926.441	359.907	390.293	877.965	263.272	330.869
FBtr0334668	689.22	102.615	88.605	696.787	51.286	57.436
FBtr0081635	9433.279	2665.694	2869.314	4694.782	1099.744	1386.005
FBtr0081636	210.084	53.435	52.398	128.06	7.206	49.621
FBtr0081637	164.179	33.698	39.684	118.524	48.813	7.045
FBtr0299959	468	133	125	425.948	106	113
FBtr0339288	15.59	10.654	16.075	16.38	11.083	7.963
FBtr0088664	91.41	32.346	26.925	75.62	30.917	22.037
FBtr0084611	0	0	0	1	0	0
FBtr0345314	404.092	53.25	320.602	724.952	175.901	206.338
FBtr0070128	80.621	32.31	16.379	135.334	23.354	15.235
FBtr0070129	18.133	2.948	2.732	3.408	2.834	2.959
FBtr0070125	582.664	304.096	200.392	654.912	183.497	157.43
FBtr0070126	1173.287	312.028	351.046	910.074	256.073	368.545
FBtr0070124	30.045	2.761	1.379	6.631	1.389	5.092
FBtr0070127	103.392	63.48	63.094	183.569	31.636	72.076
FBtr0070123	133.535	30.521	71.637	87.482	38.22	37.888
FBtr0100530	50.968	6.605	8.739	32.614	11.095	12.437
FBtr0332314	13.398	3.197	4.633	30.531	8.123	4.49
FBtr0071005	453.98	144.636	130.912	509.004	217.985	187.27
FBtr0071006	153.62	15.112	11.074	81.096	13.079	11.117
FBtr0301860	150.001	142.054	171.381	273.37	89.814	117.123
FBtr0114513	1	2	0	0	0	0
FBtr0081834	1565	752	909	1609	595	739
FBtr0083615	4	1	3	4	1	1
FBtr0343204	84.663	25.377	30.59	87.411	10.683	7.356
FBtr0302316	61.337	45.623	31.41	24.589	15.317	32.644
FBtr0081914	1767	569	616	1464	492	542
FBtr0076928	2	2.001	4	4	1.051	1
FBtr0074205	4631.021	647	434	3578	810	473
FBtr0083287	11.257	1.24	0.866	14.868	2.162	0.937
FBtr0083288	300.743	95.76	111.134	263.132	62.838	76.063
FBtr0081522	1	0	0	1	0	0
FBtr0082737	1.389	0.469	0.18	3.372	2	0
FBtr0071728	0	0	0	0	0	0
FBtr0079624	0	0	0	1	0	0
FBtr0329990	81.604	15.179	37.728	59.782	17.515	12.412
FBtr0073112	203.647	75.886	45.272	235.712	67.485	61.588
FBtr0076393	7.002	2	0	5	2.002	2
FBtr0300455	2	1	3	1	1	1
FBtr0071764	30.227	16.043	20.555	31.585	14.608	16.311
FBtr0100521	47.244	26.536	18.75	67.756	22.81	18.048
FBtr0071763	61.827	27.256	15.92	62.461	24.237	20.115
FBtr0342981	34.586	15.498	13.775	32.76	13.456	9.526
FBtr0305043	3545.075	647.831	952.897	3202.482	836.503	692.022
FBtr0345261	1857.425	502.46	517.343	1753.718	491.1	400.832
FBtr0084563	7240.002	5783.905	5667.313	10300.225	6136.794	4694.923
FBtr0084562	3566.974	508.798	465.695	4924.643	556.385	444.435
FBtr0334942	2108.329	623.847	642.764	1611.573	573.123	568.007
FBtr0334943	1817.514	462.977	368.573	2609.217	424.451	336.36
FBtr0310079	19726.41	5925	6385	13845	6617	5999
FBtr0331932	180.29	35.868	38.868	47.745	39.144	32.456
FBtr0078056	42985.03	17012.125	18900.122	48736.964	15302.82	19203.403
FBtr0084445	0.28	0.249	0.069	8.206	0.103	1.161
FBtr0300818	1	0	0	1	0	1
FBtr0073557	6130.395	1425.867	1352.415	2216.994	1071.975	1348.105
FBtr0073556	11384.151	4865.307	6323.395	15783.999	4547.821	5429.525
FBtr0346276	2072.138	535.03	632.067	1108.707	288.106	307.704
FBtr0346277	360.272	127.796	145.123	162.3	112.098	83.665
FBtr0088814	45.486	44.688	18.882	50.351	19.613	28.566
FBtr0339296	74.374	77.747	32.821	97.916	61.158	33.887
FBtr0088813	61.115	5.937	45.975	61.857	22.443	5.592
FBtr0088811	726.093	211.337	261.181	900.263	197.955	244.401
FBtr0088812	176.013	110	126.894	97.944	92.667	76.953
FBtr0080437	93.994	14.948	26.431	105.233	17.079	22.854
FBtr0089748	0	0	0	0	0	0
FBtr0299866	90.136	54.653	70.086	92.537	56.689	71.606
FBtr0299864	118.022	77.896	42.964	193.907	91.579	112.621
FBtr0299865	601.387	69.992	202.758	801.807	120.178	211.609
FBtr0072475	61.202	48.197	36.005	62.136	32.201	36.567
FBtr0301889	1682.254	774.262	914.186	1574.617	573.352	465.597
FBtr0344419	2	1	2	7	2	4
FBtr0078552	404.046	118.944	189.026	389.072	128.9	145.912
FBtr0078553	55.954	29.056	25.974	13.928	28.1	7.088
FBtr0303708	161.748	476.385	509.67	1018.427	525.421	431.619
FBtr0303710	1816.56	307.966	485.812	894.119	205.938	251.669
FBtr0332963	555.813	175.183	194.64	149.11	58.272	52.591
FBtr0303709	148.173	76.837	55.878	26.751	6.369	10.121
FBtr0087139	2249	728	1044	2238	663	804
FBtr0346541	85.674	23.657	16.47	16.195	2.434	2.47
FBtr0076454	4492.787	1668.343	2059.53	1476.637	467.565	651.53
FBtr0082638	57.515	25.39	72.25	43.954	37.113	32.678
FBtr0084285	1	0	0	2	0	1
